productivity,mpc,wage,search_prob,error
2.1,0.6749999999999999,37.5,0.30000000000000004,8190606502.085497
2.1,0.6749999999999999,37.5,0.35000000000000003,6487703954.941211
2.1,0.6749999999999999,37.5,0.4,5271920058.387966
2.1,0.6749999999999999,37.5,0.45000000000000007,4358331126.257796
2.1,0.6749999999999999,37.5,0.5,3647776084.8884754
2.1,0.6749999999999999,50.0,0.30000000000000004,4179073330.1758804
2.1,0.6749999999999999,50.0,0.35000000000000003,3497810544.3119674
2.1,0.6749999999999999,50.0,0.4,3090024404.569196
2.1,0.6749999999999999,50.0,0.45000000000000007,2806468196.121789
2.1,0.6749999999999999,50.0,0.5,2622687934.1539264
2.1,0.6749999999999999,62.5,0.30000000000000004,10716160868.063671
2.1,0.6749999999999999,62.5,0.35000000000000003,11851174815.311031
2.1,0.6749999999999999,62.5,0.4,12858015960.209515
2.1,0.6749999999999999,62.5,0.45000000000000007,13671773659.307945
2.1,0.6749999999999999,62.5,0.5,14396581406.670486
2.1,0.6749999999999999,75.0,0.30000000000000004,27801869115.748867
2.1,0.6749999999999999,75.0,0.35000000000000003,31547796767.938396
2.1,0.6749999999999999,75.0,0.4,34575894725.308914
2.1,0.6749999999999999,75.0,0.45000000000000007,36954247515.81626
2.1,0.6749999999999999,75.0,0.5,38969456502.43815
2.1,0.7,25.0,0.30000000000000004,22750760383.792515
2.1,0.7,25.0,0.35000000000000003,20820855047.19876
2.1,0.7,25.0,0.4,19403702921.665817
2.1,0.7,25.0,0.45000000000000007,18327362449.715965
2.1,0.7,25.0,0.5,17471845858.87413
2.1,0.7,37.5,0.30000000000000004,8190606502.085497
2.1,0.7,37.5,0.35000000000000003,6487703954.941211
2.1,0.7,37.5,0.4,5271920058.387966
2.1,0.7,37.5,0.45000000000000007,4358331126.257796
2.1,0.7,37.5,0.5,3647776084.8884754
2.1,0.7,50.0,0.30000000000000004,4179073330.1758804
2.1,0.7,50.0,0.35000000000000003,3497810544.3119674
2.1,0.7,50.0,0.4,3090024404.569196
2.1,0.7,50.0,0.45000000000000007,2806468196.121789
2.1,0.7,50.0,0.5,2622687934.1539264
2.1,0.7,62.5,0.30000000000000004,10716160868.063671
2.1,0.7,62.5,0.35000000000000003,11851174815.311031
2.1,0.7,62.5,0.4,12858015960.209515
2.1,0.7,62.5,0.45000000000000007,13671773659.307945
2.1,0.7,62.5,0.5,14396581406.670486
2.1,0.7,75.0,0.30000000000000004,27801869115.748867
2.1,0.7,75.0,0.35000000000000003,31547796767.938396
2.1,0.7,75.0,0.4,34575894725.308914
2.1,0.7,75.0,0.45000000000000007,36954247515.81626
2.1,0.7,75.0,0.5,38969456502.43815
2.1,0.725,25.0,0.30000000000000004,22750760383.792515
2.1,0.725,25.0,0.35000000000000003,20820855047.19876
2.1,0.725,25.0,0.4,19403702921.665817
2.1,0.725,25.0,0.45000000000000007,18327362449.715965
2.1,0.725,25.0,0.5,17471845858.87413
2.1,0.725,37.5,0.30000000000000004,8190606502.085497
2.1,0.725,37.5,0.35000000000000003,6487703954.941211
2.1,0.725,37.5,0.4,5271920058.387966
2.1,0.725,37.5,0.45000000000000007,4358331126.257796
2.1,0.725,37.5,0.5,3647776084.8884754
2.1,0.725,50.0,0.30000000000000004,4179073330.1758804
2.1,0.725,50.0,0.35000000000000003,3497810544.3119674
2.1,0.725,50.0,0.4,3090024404.569196
2.1,0.725,50.0,0.45000000000000007,2806468196.121789
2.1,0.725,50.0,0.5,2622687934.1539264
2.1,0.725,62.5,0.30000000000000004,10716160868.063671
2.1,0.725,62.5,0.35000000000000003,11851174815.311031
2.1,0.725,62.5,0.4,12858015960.209515
2.1,0.725,62.5,0.45000000000000007,13671773659.307945
2.1,0.725,62.5,0.5,14396581406.670486
2.1,0.725,75.0,0.30000000000000004,27801869115.748867
2.1,0.725,75.0,0.35000000000000003,31547796767.938396
2.1,0.725,75.0,0.4,34575894725.308914
2.1,0.725,75.0,0.45000000000000007,36954247515.81626
2.1,0.725,75.0,0.5,38969456502.43815
2.1,0.75,25.0,0.30000000000000004,22750760383.792515
2.1,0.75,25.0,0.35000000000000003,20820855047.19876
2.1,0.75,25.0,0.4,19403702921.665817
2.1,0.75,25.0,0.45000000000000007,18327362449.715965
2.1,0.75,25.0,0.5,17471845858.87413
2.1,0.75,37.5,0.30000000000000004,8190606502.085497
2.1,0.75,37.5,0.35000000000000003,6487703954.941211
2.1,0.75,37.5,0.4,5271920058.387966
2.1,0.75,37.5,0.45000000000000007,4358331126.257796
2.1,0.75,37.5,0.5,3647776084.8884754
2.1,0.75,50.0,0.30000000000000004,4179073330.1758804
2.1,0.75,50.0,0.35000000000000003,3497810544.3119674
2.1,0.75,50.0,0.4,3090024404.569196
2.1,0.75,50.0,0.45000000000000007,2806468196.121789
2.1,0.75,50.0,0.5,2622687934.1539264
2.1,0.75,62.5,0.30000000000000004,10716160868.063671
2.1,0.75,62.5,0.35000000000000003,11851174815.311031
2.1,0.75,62.5,0.4,12858015960.209515
2.1,0.75,62.5,0.45000000000000007,13671773659.307945
2.1,0.75,62.5,0.5,14396581406.670486
2.1,0.75,75.0,0.30000000000000004,27801869115.748867
2.1,0.75,75.0,0.35000000000000003,31547796767.938396
2.1,0.75,75.0,0.4,34575894725.308914
2.1,0.75,75.0,0.45000000000000007,36954247515.81626
2.1,0.75,75.0,0.5,38969456502.43815
2.2,0.6499999999999999,25.0,0.30000000000000004,21071071956.234997
2.2,0.6499999999999999,25.0,0.35000000000000003,19142889363.91841
2.2,0.6499999999999999,25.0,0.4,17709913579.301743
2.2,0.6499999999999999,25.0,0.45000000000000007,16634705551.642914
2.2,0.6499999999999999,25.0,0.5,15777298475.1373
2.2,0.6499999999999999,37.5,0.30000000000000004,7073978535.78994
2.2,0.6499999999999999,37.5,0.35000000000000003,5465399300.563187
2.2,0.6499999999999999,37.5,0.4,4315392364.288945
2.2,0.6499999999999999,37.5,0.45000000000000007,3459349888.418805
2.2,0.6499999999999999,37.5,0.5,2795125530.838946
2.2,0.6499999999999999,50.0,0.30000000000000004,4560775608.502768
2.2,0.6499999999999999,50.0,0.35000000000000003,4127596165.8646016
2.2,0.6499999999999999,50.0,0.4,3926862571.6999507
2.2,0.6499999999999999,50.0,0.45000000000000007,3794498691.3639116
2.2,0.6499999999999999,50.0,0.5,3738047890.8288465
2.2,0.6499999999999999,62.5,0.30000000000000004,13531463174.373484
2.2,0.6499999999999999,62.5,0.35000000000000003,15129479959.822659
2.2,0.6499999999999999,62.5,0.4,16544324201.534761
2.2,0.6499999999999999,62.5,0.45000000000000007,17640151960.478233
2.2,0.6499999999999999,62.5,0.5,18606065555.107002
2.2,0.6499999999999999,75.0,0.30000000000000004,33986041233.40208
2.2,0.6499999999999999,75.0,0.35000000000000003,38471050682.43735
2.2,0.6499999999999999,75.0,0.4,42167777253.79339
2.2,0.6499999999999999,75.0,0.45000000000000007,44996309695.761765
2.2,0.6499999999999999,75.0,0.5,47399178523.67341
2.2,0.6749999999999999,25.0,0.30000000000000004,21071071956.234997
2.2,0.6749999999999999,25.0,0.35000000000000003,19142889363.91841
2.2,0.6749999999999999,25.0,0.4,17709913579.301743
2.2,0.6749999999999999,25.0,0.45000000000000007,16634705551.642914
2.2,0.6749999999999999,25.0,0.5,15777298475.1373
2.2,0.6749999999999999,37.5,0.30000000000000004,7073978535.78994
2.2,0.6749999999999999,37.5,0.35000000000000003,5465399300.563187
2.2,0.6749999999999999,37.5,0.4,4315392364.288945
2.2,0.6749999999999999,37.5,0.45000000000000007,3459349888.418805
2.2,0.6749999999999999,37.5,0.5,2795125530.838946
2.2,0.6749999999999999,50.0,0.30000000000000004,4560775608.502768
2.2,0.6749999999999999,50.0,0.35000000000000003,4127596165.8646016
2.2,0.6749999999999999,50.0,0.4,3926862571.6999507
2.2,0.6749999999999999,50.0,0.45000000000000007,3794498691.3639116
2.2,0.6749999999999999,50.0,0.5,3738047890.8288465
2.2,0.6749999999999999,62.5,0.30000000000000004,13531463174.373484
2.2,0.6749999999999999,62.5,0.35000000000000003,15129479959.822659
2.2,0.6749999999999999,62.5,0.4,16544324201.534761
2.2,0.6749999999999999,62.5,0.45000000000000007,17640151960.478233
2.2,0.6749999999999999,62.5,0.5,18606065555.107002
2.2,0.6749999999999999,75.0,0.30000000000000004,33986041233.40208
2.2,0.6749999999999999,75.0,0.35000000000000003,38471050682.43735
2.2,0.6749999999999999,75.0,0.4,42167777253.79339
2.2,0.6749999999999999,75.0,0.45000000000000007,44996309695.761765
2.2,0.6749999999999999,75.0,0.5,47399178523.67341
2.2,0.7,25.0,0.30000000000000004,21071071956.234997
2.2,0.7,25.0,0.35000000000000003,19142889363.91841
2.2,0.7,25.0,0.4,17709913579.301743
2.2,0.7,25.0,0.45000000000000007,16634705551.642914
2.2,0.7,25.0,0.5,15777298475.1373
2.2,0.7,37.5,0.30000000000000004,7073978535.78994
2.2,0.7,37.5,0.35000000000000003,5465399300.563187
2.2,0.7,37.5,0.4,4315392364.288945
2.2,0.7,37.5,0.45000000000000007,3459349888.418805
2.2,0.7,37.5,0.5,2795125530.838946
2.2,0.7,50.0,0.30000000000000004,4560775608.502768
2.2,0.7,50.0,0.35000000000000003,4127596165.8646016
2.2,0.7,50.0,0.4,3926862571.6999507
2.2,0.7,50.0,0.45000000000000007,3794498691.3639116
2.2,0.7,50.0,0.5,3738047890.8288465
2.2,0.7,62.5,0.30000000000000004,13531463174.373484
2.2,0.7,62.5,0.35000000000000003,15129479959.822659
2.2,0.7,62.5,0.4,16544324201.534761
2.2,0.7,62.5,0.45000000000000007,17640151960.478233
2.2,0.7,62.5,0.5,18606065555.107002
2.2,0.7,75.0,0.30000000000000004,33986041233.40208
2.2,0.7,75.0,0.35000000000000003,38471050682.43735
2.2,0.7,75.0,0.4,42167777253.79339
2.2,0.7,75.0,0.45000000000000007,44996309695.761765
2.2,0.7,75.0,0.5,47399178523.67341
2.2,0.725,25.0,0.30000000000000004,21071071956.234997
2.2,0.725,25.0,0.35000000000000003,19142889363.91841
2.2,0.725,25.0,0.4,17709913579.301743
2.2,0.725,25.0,0.45000000000000007,16634705551.642914
2.2,0.725,25.0,0.5,15777298475.1373
2.2,0.725,37.5,0.30000000000000004,7073978535.78994
2.2,0.725,37.5,0.35000000000000003,5465399300.563187
2.2,0.725,37.5,0.4,4315392364.288945
2.2,0.725,37.5,0.45000000000000007,3459349888.418805
2.2,0.725,37.5,0.5,2795125530.838946
2.2,0.725,50.0,0.30000000000000004,4560775608.502768
2.2,0.725,50.0,0.35000000000000003,4127596165.8646016
2.2,0.725,50.0,0.4,3926862571.6999507
2.2,0.725,50.0,0.45000000000000007,3794498691.3639116
2.2,0.725,50.0,0.5,3738047890.8288465
2.2,0.725,62.5,0.30000000000000004,13531463174.373484
2.2,0.725,62.5,0.35000000000000003,15129479959.822659
2.2,0.725,62.5,0.4,16544324201.534761
2.2,0.725,62.5,0.45000000000000007,17640151960.478233
2.2,0.725,62.5,0.5,18606065555.107002
2.2,0.725,75.0,0.30000000000000004,33986041233.40208
2.2,0.725,75.0,0.35000000000000003,38471050682.43735
2.2,0.725,75.0,0.4,42167777253.79339
2.2,0.725,75.0,0.45000000000000007,44996309695.761765
2.2,0.725,75.0,0.5,47399178523.67341
2.2,0.75,25.0,0.30000000000000004,21071071956.234997
2.2,0.75,25.0,0.35000000000000003,19142889363.91841
2.2,0.75,25.0,0.4,17709913579.301743
2.2,0.75,25.0,0.45000000000000007,16634705551.642914
2.2,0.75,25.0,0.5,15777298475.1373
2.2,0.75,37.5,0.30000000000000004,7073978535.78994
2.2,0.75,37.5,0.35000000000000003,5465399300.563187
2.2,0.75,37.5,0.4,4315392364.288945
2.2,0.75,37.5,0.45000000000000007,3459349888.418805
2.2,0.75,37.5,0.5,2795125530.838946
2.2,0.75,50.0,0.30000000000000004,4560775608.502768
2.2,0.75,50.0,0.35000000000000003,4127596165.8646016
2.2,0.75,50.0,0.4,3926862571.6999507
2.2,0.75,50.0,0.45000000000000007,3794498691.3639116
2.2,0.75,50.0,0.5,3738047890.8288465
2.2,0.75,62.5,0.30000000000000004,13531463174.373484
2.2,0.75,62.5,0.35000000000000003,15129479959.822659
2.2,0.75,62.5,0.4,16544324201.534761
2.2,0.75,62.5,0.45000000000000007,17640151960.478233
2.2,0.75,62.5,0.5,18606065555.107002
2.2,0.75,75.0,0.30000000000000004,33986041233.40208
2.2,0.75,75.0,0.35000000000000003,38471050682.43735
2.2,0.75,75.0,0.4,42167777253.79339
2.2,0.75,75.0,0.45000000000000007,44996309695.761765
2.2,0.75,75.0,0.5,47399178523.67341
